H,連系線確保量,対象年月,ブロック数,市場種別
P,速報値,202606,48,DCM
T,順方向元エリア,逆方向元エリア,DCM：連系線確保量上限値（順方向）[MW],DCM：連系線確保量上限値（逆方向）[MW],DCM：連系線確保量（順方向）[MW],DCM：連系線確保量（逆方向）[MW]
20260601B44,東北,東京,1552.348,2360,0,176
20260601B44,東京,中部,0,1200,0,0
20260601B44,中部関西,北陸,1835.877,1274.847,107,0
20260601B44,中部,北陸関西,1530,0,824.083,0
20260601B44,中部北陸,関西,1530,0,717.083,0
20260601B44,関西,中国,2780,0,373.98,0
20260601B44,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,373.98,0
20260601B44,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,321.98,0
20260601B44,関西,四国,0,0,0,0
20260601B44,中国,四国,1200,0,52,0
20260601B44,中国,九州,800,0,255.95,0
20260601B45,北海道,東北,0,75,0,75
20260601B45,東北,東京,1109.848,2360,0,175
20260601B45,東京,中部,0,1200,0,0
20260601B45,中部関西,北陸,1744.477,1356.247,108,0
20260601B45,中部,北陸関西,1590,0,825.838,0
20260601B45,中部北陸,関西,1590,0,717.838,0
20260601B45,関西,中国,2780,0,371.98,0
20260601B45,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,371.98,0
20260601B45,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,319.98,0
20260601B45,関西,四国,0,0,0,0
20260601B45,中国,四国,1200,0,52,0
20260601B45,中国,九州,790,0,253.95,0
20260601B46,北海道,東北,0,75,0,75
20260601B46,東北,東京,584.148,2360,0,173
20260601B46,東京,中部,1200,0,0,0
20260601B46,中部関西,北陸,1815.777,1284.947,108,0
20260601B46,中部,北陸関西,1590,0,803.848,0
20260601B46,中部北陸,関西,1590,0,695.848,0
20260601B46,関西,中国,2780,0,359.98,0
20260601B46,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,359.98,0
20260601B46,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,308.98,0
20260601B46,関西,四国,0,0,0,0
20260601B46,中国,四国,1200,0,51,0
20260601B46,中国,九州,780,0,247.95,0
20260601B47,北海道,東北,0,75,0,75
20260601B47,東北,東京,548.448,2360,0,166
20260601B47,東京,中部,697.844,499.612,0,0
20260601B47,中部関西,北陸,1867.077,1233.647,106,0
20260601B47,中部,北陸関西,1590,0,808.85,0
20260601B47,中部北陸,関西,1590,0,702.85,0
20260601B47,関西,中国,2780,0,334.98,0
20260601B47,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,334.98,0
20260601B47,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,286.98,0
20260601B47,関西,四国,0,0,0,0
20260601B47,中国,四国,1200,0,48,0
20260601B47,中国,九州,770,0,232.95,0
20260601B48,北海道,東北,0,75,0,75
20260601B48,東北,東京,603.048,2360,0,158
20260601B48,東京,中部,258.844,938.612,0,0
20260601B48,中部関西,北陸,1939.677,1161.047,104,0
20260601B48,中部,北陸関西,1590,0,806.133,0
20260601B48,中部北陸,関西,1590,0,702.133,0
20260601B48,関西,中国,2780,0,315.99,0
20260601B48,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,315.99,0
20260601B48,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,268.99,0
20260601B48,関西,四国,0,0,0,0
20260601B48,中国,四国,1200,0,47,0
20260601B48,中国,九州,750,0,207.122,0
20260602B01,北海道,東北,0,75,0,75
20260602B01,東北,東京,1258.996,2360,0,136
20260602B01,東京,中部,950.497,0,321.383,0
20260602B01,中部関西,北陸,2510,1420.566,44.988,0
20260602B01,中部,北陸関西,1590,0,696.817,0
20260602B01,中部北陸,関西,1590,210.615,651.829,0
20260602B01,関西,中国,2780,0,292.916,0
20260602B01,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,292.916,0
20260602B01,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,249.916,0
20260602B01,関西,四国,0,0,0,0
20260602B01,中国,四国,1200,0,43,0
20260602B01,中国,九州,740,0,227.002,0
20260602B02,北海道,東北,0,75,0,75
20260602B02,東北,東京,1049.396,2360,0,136
20260602B02,東京,中部,950.497,0,0,0
20260602B02,中部関西,北陸,2510,1312.766,90,0
20260602B02,中部,北陸関西,1590,0,709.023,0
20260602B02,中部北陸,関西,1590,318.415,619.023,0
20260602B02,関西,中国,2780,0,271.298,0
20260602B02,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,271.298,0
20260602B02,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,228.298,0
20260602B02,関西,四国,0,0,0,0
20260602B02,中国,四国,1200,0,43,0
20260602B02,中国,九州,730,0,205.384,0
20260602B03,北海道,東北,0,75,0,75
20260602B03,東北,東京,1009.496,2360,0,136
20260602B03,東京,中部,950.497,0,0,0
20260602B03,中部関西,北陸,2510,1285.766,34.574,0
20260602B03,中部,北陸関西,1590,40.722,679.106,0
20260602B03,中部北陸,関西,1590,387.715,644.532,0
20260602B03,関西,中国,2780,0,293.916,0
20260602B03,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,293.916,0
20260602B03,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,250.916,0
20260602B03,関西,四国,0,0,0,0
20260602B03,中国,四国,1200,0,43,0
20260602B03,中国,九州,730,0,227.002,0
20260602B04,北海道,東北,0,75,0,75
20260602B04,東北,東京,1026.296,2360,0,136
20260602B04,東京,中部,950.497,0,0,0
20260602B04,中部関西,北陸,2510,1290.866,32.466,0
20260602B04,中部,北陸関西,1590,396.522,657.369,0
20260602B04,中部北陸,関西,1590,738.415,624.903,0
20260602B04,関西,中国,2780,0,285.178,0
20260602B04,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,285.178,0
20260602B04,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,242.178,0
20260602B04,関西,四国,0,0,0,0
20260602B04,中国,四国,1200,0,43,0
20260602B04,中国,九州,730,0,218.264,0
20260602B05,北海道,東北,0,75,0,75
20260602B05,東北,東京,1152.496,2360,0,131
20260602B05,東京,中部,950.497,0,0,0
20260602B05,中部関西,北陸,2510,1219.966,90,0
20260602B05,中部,北陸関西,1590,355.422,649.98,0
20260602B05,中部北陸,関西,1590,768.215,559.98,0
20260602B05,関西,中国,2780,0,247.329,0
20260602B05,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,247.329,0
20260602B05,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,206.329,0
20260602B05,関西,四国,0,0,0,0
20260602B05,中国,四国,1200,0,41,0
20260602B05,中国,九州,730,0,184.415,0
20260602B06,北海道,東北,0,75,0,75
20260602B06,東北,東京,1252.696,2360,0,128
20260602B06,東京,中部,950.497,0,0,0
20260602B06,中部関西,北陸,2510,1284.966,90,0
20260602B06,中部,北陸関西,1590,259.822,629.98,0
20260602B06,中部北陸,関西,1590,607.615,539.98,0
20260602B06,関西,中国,2780,0,241.1,0
20260602B06,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,241.1,0
20260602B06,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,200.1,0
20260602B06,関西,四国,0,0,0,0
20260602B06,中国,四国,1200,0,41,0
20260602B06,中国,九州,740,0,179.328,0
20260602B07,北海道,東北,0,75,0,75
20260602B07,東北,東京,1441.234,2326.248,0,130
20260602B07,東京,中部,1164.866,0,0,0
20260602B07,中部関西,北陸,2510,1106.242,81.992,0
20260602B07,中部,北陸関西,1590,179.997,620.87,0
20260602B07,中部北陸,関西,1590,562.775,538.878,0
20260602B07,関西,中国,2780,0,264.266,0
20260602B07,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,264.266,0
20260602B07,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,226.266,0
20260602B07,関西,四国,0,0,0,0
20260602B07,中国,四国,1200,0,38,0
20260602B07,中国,九州,750,0,198.352,0
20260602B08,北海道,東北,0,75,0,75
20260602B08,東北,東京,1457.534,2309.948,0,148.05
20260602B08,東京,中部,1164.866,0,0,0
20260602B08,中部関西,北陸,2510,1148.542,81.696,0
20260602B08,中部,北陸関西,1590,87.897,630.807,0
20260602B08,中部北陸,関西,1590,428.375,549.111,0
20260602B08,関西,中国,2780,0,270.536,0
20260602B08,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,270.536,0
20260602B08,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,234.536,0
20260602B08,関西,四国,0,0,0,0
20260602B08,中国,四国,1200,0,36,0
20260602B08,中国,九州,770,0,200.622,0
20260602B09,北海道,東北,0,75,0,75
20260602B09,東北,東京,1669.534,2097.948,0,148
20260602B09,東京,中部,664.866,0,0,0
20260602B09,中部関西,北陸,2510,1114.742,80.29,0
20260602B09,中部,北陸関西,1590,401.397,704.293,0
20260602B09,中部北陸,関西,1590,775.675,624.003,0
20260602B09,関西,中国,2780,0,342.278,0
20260602B09,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,342.278,0
20260602B09,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,301.278,0
20260602B09,関西,四国,0,0,0,0
20260602B09,中国,四国,1200,0,41,0
20260602B09,中国,九州,780,0,218.894,0
20260602B10,北海道,東北,0,75,0,75
20260602B10,東北,東京,1305.934,2360,0,151
20260602B10,東京,中部,836.766,0,0,0
20260602B10,中部関西,北陸,2510,1166.342,100,0
20260602B10,中部,北陸関西,1590,244.797,728.293,0
20260602B10,中部北陸,関西,1590,567.475,628.293,0
20260602B10,関西,中国,2780,0,346.568,0
20260602B10,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,346.568,0
20260602B10,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,304.568,0
20260602B10,関西,四国,0,0,0,0
20260602B10,中国,四国,1200,0,42,0
20260602B10,中国,九州,790,0,203.611,0
20260602B11,北海道,東北,0,75,0,75
20260602B11,東北,東京,1188.934,2360,0,151
20260602B11,東京,中部,357.566,228.148,0,0
20260602B11,中部関西,北陸,2510,1223.642,76.28,0
20260602B11,中部,北陸関西,1590,789.497,714.871,0
20260602B11,中部北陸,関西,1590,1054.875,638.591,0
20260602B11,関西,中国,2780,0,360.485,0
20260602B11,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,360.485,0
20260602B11,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,318.485,0
20260602B11,関西,四国,0,0,0,0
20260602B11,中国,四国,1200,0,42,0
20260602B11,中国,九州,790,0,217.534,0
20260602B12,北海道,東北,0,75,0,75
20260602B12,東北,東京,1122.634,2360,0,185.749
20260602B12,東京,中部,367.966,217.748,85.669,0
20260602B12,中部関西,北陸,2510,1224.242,39,5
20260602B12,中部,北陸関西,1590,841.697,677.551,0
20260602B12,中部北陸,関西,1590,1106.475,643.551,0
20260602B12,関西,中国,2780,0,361.826,0
20260602B12,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,361.826,0
20260602B12,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,319.826,0
20260602B12,関西,四国,0,0,0,0
20260602B12,中国,四国,1200,0,42,0
20260602B12,中国,九州,660,0,217.906,0
20260602B13,北海道,東北,0,75,0,75
20260602B13,東北,東京,1089.363,2360,0,187
20260602B13,東京,中部,1198.64,0,366.84,0
20260602B13,中部関西,北陸,2510,1278.211,106.042,0
20260602B13,中部,北陸関西,1590,441.671,1159.977,0
20260602B13,中部北陸,関西,1590,757.217,1053.935,0
20260602B13,関西,中国,2780,0,647.21,0
20260602B13,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,647.21,0
20260602B13,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,553.21,0
20260602B13,関西,四国,0,0,0,0
20260602B13,中国,四国,1200,0,94,0
20260602B13,中国,九州,530,0,369.684,0
20260602B14,北海道,東北,0,75,0,75
20260602B14,東北,東京,687.163,2360,0,195
20260602B14,東京,中部,1041.54,0,499.751,0
20260602B14,中部関西,北陸,2510,1280.011,80.63,0
20260602B14,中部,北陸関西,1590,539.371,1127.071,0
20260602B14,中部北陸,関西,1590,853.117,1046.441,0
20260602B14,関西,中国,2780,0,575.716,0
20260602B14,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,575.716,0
20260602B14,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,561.608,0
20260602B14,関西,四国,0,0,0,0
20260602B14,中国,四国,1200,0,14.108,0
20260602B14,中国,九州,470,0,411.273,0
20260602B15,北海道,東北,0,75,0,75
20260602B15,東北,東京,121.063,2360,0,205
20260602B15,東京,中部,910.84,0,489.36,0
20260602B15,中部関西,北陸,2510,1260.411,138.506,0
20260602B15,中部,北陸関西,1590,748.471,1251.746,0
20260602B15,中部北陸,関西,1460.736,1081.817,1113.24,0
20260602B15,関西,中国,2780,0,593.505,0
20260602B15,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,593.505,0
20260602B15,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,593.505,0
20260602B15,関西,四国,0,0,0,0
20260602B15,中国,四国,1200,0,0,0
20260602B15,中国,九州,420,0,420,0
20260602B16,北海道,東北,0,75,0,73
20260602B16,東北,東京,0,2360,0,203
20260602B16,東京,中部,350.94,440.165,350.94,0
20260602B16,中部関西,北陸,2510,1325.811,23.57,0
20260602B16,中部,北陸関西,1590,810.171,1103.995,0
20260602B16,中部北陸,関西,1464.436,1078.117,1080.425,0
20260602B16,関西,中国,2780,0,513.7,0
20260602B16,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,513.7,0
20260602B16,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,513.7,0
20260602B16,関西,四国,0,0,0,0
20260602B16,中国,四国,1200,0,0,0
20260602B16,中国,九州,420,0,326.461,0
20260602B17,北海道,東北,0,75,0,75
20260602B17,東北,東京,3.663,2360,0,205
20260602B17,東京,中部,0,1200,0,0
20260602B17,中部関西,北陸,2520,1450.011,50.904,0
20260602B17,中部,北陸関西,1530,1274.271,700.039,0
20260602B17,中部北陸,関西,1064.536,1418.017,649.135,0
20260602B17,関西,中国,2780,0,209.963,0
20260602B17,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,209.963,0
20260602B17,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,209.963,0
20260602B17,関西,四国,0,0,0,0
20260602B17,中国,四国,1200,0,0,0
20260602B17,中国,九州,380,0,41.829,0
20260602B18,北海道,東北,0,75,0,70
20260602B18,東北,東京,0,2360,0,200
20260602B18,東京,中部,0,1200,0,0
20260602B18,中部関西,北陸,2457.627,1558.911,17.3,37.9
20260602B18,中部,北陸関西,1530,1358.471,317.4,0
20260602B18,中部北陸,関西,1089.236,1393.317,338,0
20260602B18,関西,中国,2780,0,0,0
20260602B18,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B18,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B18,関西,四国,0,0,0,0
20260602B18,中国,四国,1200,0,0,0
20260602B18,中国,九州,350,0,0,0
20260602B19,北海道,東北,0,75,0,66
20260602B19,東北,東京,0,2360,0,233
20260602B19,東京,中部,0,1090.295,0,0
20260602B19,中部関西,北陸,2109.743,2115.46,0,50.54
20260602B19,中部,北陸関西,1162.753,486.885,190,0
20260602B19,中部北陸,関西,679.908,258.323,240.54,0
20260602B19,関西,中国,2780,0,0,0
20260602B19,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B19,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B19,関西,四国,0,0,0,0
20260602B19,中国,四国,1200,0,0,0
20260602B19,中国,九州,330,131.33,0,119.078
20260602B20,北海道,東北,0,75,0,48
20260602B20,東北,東京,0,2360,0,361
20260602B20,東京,中部,0,1026.595,0,0
20260602B20,中部関西,北陸,2083.943,2141.26,0,54.112
20260602B20,中部,北陸関西,1048.753,600.885,166,0
20260602B20,中部北陸,関西,591.708,346.523,220.112,0
20260602B20,関西,中国,2780,0,0,0
20260602B20,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B20,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B20,関西,四国,0,0,0,0
20260602B20,中国,四国,1200,0,0,0
20260602B20,中国,九州,320,103.93,0,103.93
20260602B21,北海道,東北,0,75,0,48
20260602B21,東北,東京,0,2360,0,409
20260602B21,東京,中部,0,1200,0,0
20260602B21,中部関西,北陸,2100.643,2124.56,0,57
20260602B21,中部,北陸関西,1111.853,537.785,150,0
20260602B21,中部北陸,関西,638.108,300.123,207,0
20260602B21,関西,中国,2780,0,0,0
20260602B21,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B21,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B21,関西,四国,0,0,0,0
20260602B21,中国,四国,1200,0,0,0
20260602B21,中国,九州,320,0,0,0
20260602B22,北海道,東北,0,75,0,48
20260602B22,東北,東京,0,2360,0,431
20260602B22,東京,中部,0,1194.295,0,0
20260602B22,中部関西,北陸,2099.343,2125.86,46.512,57
20260602B22,中部,北陸関西,1060.553,589.085,126,0
20260602B22,中部北陸,関西,588.108,350.123,136.488,0
20260602B22,関西,中国,2780,0,0,0
20260602B22,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B22,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B22,関西,四国,0,0,0,0
20260602B22,中国,四国,1200,0,0,0
20260602B22,中国,九州,310,201.43,0,121.631
20260602B23,北海道,東北,0,75,0,48
20260602B23,東北,東京,0,2360,0,390.182
20260602B23,東京,中部,136.86,778.495,136.86,0
20260602B23,中部関西,北陸,2155.843,2069.36,0,30.192
20260602B23,中部,北陸関西,888.853,760.785,262.86,0
20260602B23,中部北陸,関西,359.908,578.323,293.052,0
20260602B23,関西,中国,2780,0,0,0
20260602B23,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B23,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B23,関西,四国,0,0,0,0
20260602B23,中国,四国,1200,0,0,0
20260602B23,中国,九州,300,176.83,0,116.097
20260602B24,北海道,東北,0,75,0,0
20260602B24,東北,東京,0,2360,0,70
20260602B24,東京,中部,394.86,520.495,273.58,60.091
20260602B24,中部関西,北陸,2273.043,1952.16,29,1.75
20260602B24,中部,北陸関西,1025.453,624.185,339.489,0
20260602B24,中部北陸,関西,379.308,558.923,312.239,0
20260602B24,関西,中国,2780,0,59.851,0
20260602B24,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,59.851,0
20260602B24,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,59.851,0
20260602B24,関西,四国,0,0,0,0
20260602B24,中国,四国,1200,0,0,0
20260602B24,中国,九州,290,0,0,0
20260602B25,北海道,東北,0,75,0,17
20260602B25,東北,東京,0,2360,0,382
20260602B25,東京,中部,164.468,766.076,164.468,0
20260602B25,中部関西,北陸,2188.057,1900.629,23.038,0
20260602B25,中部,北陸関西,952.574,560.087,235.468,0
20260602B25,中部北陸,関西,415.291,570.233,212.43,0
20260602B25,関西,中国,2780,0,0,0
20260602B25,関西_関西-中国間(東),中国_関西-中国間(東),2780,0,0,0
20260602B25,関西_関西-中国間(西),中国_関西-中国間(西),2780,0,0,0
20260602B25,関西,四国,0,0,0,0
20260602B25,中国,四国,1200,0,0,0
20260602B25,中国,九州,280,0,0,0
20260602B26,北海道,東北,0,75,0,0
